252,1007,2nd Stansfield man,101,ACTOR
253,1008,3rd Stansfield man (Benny),101,ACTOR
254,55275,Stansfield man,101,ACTOR
255,138401,Fatman,101,ACTOR
256,380,Travis Bickle,103,ACTOR
257,1038,Iris Steensma,103,ACTOR
258,1036,Betsy,103,ACTOR
259,1037,"Matthew ""Sport"" Higgins",103,ACTOR
260,1039,Wizard,103,ACTOR
261,1040,Senator Charles Palantine,103,ACTOR
262,13,Tom,103,ACTOR
263,1041,Concession Girl,103,ACTOR
264,1042,Angry Black Man,103,ACTOR
265,2561,Melio,103,ACTOR
266,101977,Soap Opera Woman,103,ACTOR
267,169093,Mafioso,103,ACTOR
268,84684,Charlie T.,103,ACTOR
269,1274409,Tom's Assistant,103,ACTOR
270,77255,Iris' Time Keeper,103,ACTOR
271,521,Marty McFly,105,ACTOR
272,1062,Emmett Brown,105,ACTOR
273,1064,George McFly,105,ACTOR
274,1063,Lorraine Baines,105,ACTOR
275,1066,Jennifer Parker,105,ACTOR
276,1065,Biff Tannen,105,ACTOR
277,1067,Dave McFly,105,ACTOR
278,1068,Linda McFly,105,ACTOR
279,1069,Sam Baines,105,ACTOR
280,1070,Stella Baines,105,ACTOR
281,1954,Match,105,ACTOR
282,11673,Skinhead,105,ACTOR
283,1953,3-D,105,ACTOR
284,1072,Mr. Strickland,105,ACTOR
285,1074,Marvin Berry,105,ACTOR
286,1100,"Major Alan ""Dutch"" Schaefer",106,ACTOR
287,1101,Al Dillon,106,ACTOR
288,1102,Anna Gonsalves,106,ACTOR
289,1104,Blain Cooper,106,ACTOR
290,1105,Billy Sole,106,ACTOR
291,1103,Mac Eliot,106,ACTOR
292,1106,"Jorge ""Poncho"" Ramirez",106,ACTOR
293,1107,Major General Homer Phillips,106,ACTOR
294,1108,Rick Hawkins,106,ACTOR
295,1109,Predator / Helicopter Pilot,106,ACTOR
296,72258,Hostage Executed by the Russian (uncredited),106,ACTOR
297,24969,Guerilla Soldier Blown Up in Van (uncredited),106,ACTOR
298,19540,Predator (voice) (uncredited),106,ACTOR
299,20761,Russian Officer (uncredited),106,ACTOR
300,176448,Guerilla Soldier Helicopter Pilot (uncredited),106,ACTOR
301,287,Mickey O'Neil,107,ACTOR
302,976,Turkish,107,ACTOR
303,1116,Brick Top Polford,107,ACTOR
304,1115,Tommy,107,ACTOR
